"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
NA,0.316616530106282,NA,-0.240774904123541,-0.931099885427144,0.467322110356769,-0.263767916805697,NA,NA,-1.32208211325382,-2.26147905481344,NA,-5.72257031129243,-5.51984258135452,NA,-7.99489014701471,NA,-12.4074686227722,NA,-6.91744301552813,NA,-10.4417611002898,-12.3562147588377,-12.0700106740237,NA,NA,-10.1904435623727,NA,-9.2951960277591,-9.48648581057621,-8.33483889770033,-7.61435728580487,NA,NA,-7.07154216620815,-5.73010830311286,NA,-3.15983582763576,-3.41485472133523,-3.78555230960635,-3.04536742479258,NA,-3.08879468694015,NA,-1.54589885322542,NA,0.50460662584846,-0.0584793114764055,NA,0.642416551339327
1.35936128102578,NA,5.35483336850541,5.87354147999739,3.89786430300364,3.76812372342655,5.91897814396161,5.87196057942753,4.99148323992381,4.41617886513136,NA,1.59637849178733,3.39117001160181,5.52011747857053,5.09198872601163,3.89336946906113,5.54432645837707,6.24545432085862,8.06892068178892,6.41193857268948,6.13082147394119,NA,7.83273333892076,7.16146343203981,8.43228928374578,10.0016112613892,7.84341550869883,9.29843751822231,7.45225309823609,8.59168362574062,7.19330651050833,NA,4.45462568888461,6.88326237947782,7.01106365842515,5.77201066054671,4.73350794278461,NA,2.29792303368617,NA,0.395449469803108,1.31484824571568,-0.273266479787713,1.22307463100115,-0.0148557214811971,1.16846771241111,2.78608524009966,2.73939783574021,3.09812645370604,NA
NA,0.729351559174913,NA,1.9828677657036,2.50787936672773,1.31516628733252,-1.36385086184241,NA,-1.82664151255653,-1.00106458082817,1.58756663525635,NA,2.43629903095621,1.81506661669928,0.969130538050571,0.448096067939436,-1.13390963545648,-3.93974739685322,NA,-6.9242457268893,-6.13877447082032,-5.43587254309253,NA,-7.91536883526885,NA,NA,NA,-9.94613185924129,-9.16488119735639,-9.02626365768464,-9.31389133474972,-9.51503985554617,-9.68826765357102,NA,-8.67871643014737,-10.2208400919752,-10.313188396078,-8.19575825759041,-4.67934362769412,-5.07144905302103,-2.31915720473671,-2.00760168960298,-1.60091456663757,NA,0.377944950232581,-1.93537163957089,0.00180221505947036,NA,NA,0.734639282089104
NA,-2.84259995228569,NA,-2.82576324009404,-1.60086768512189,NA,NA,NA,-0.486705706532776,0.114924008889705,-1.05874062098031,-2.79600849806357,-3.3793982187005,-6.13528232744515,-4.09328103350572,-5.07009287145573,-4.32514467066504,-4.85514322946578,NA,-2.62348624439875,-0.255610454740715,-2.70354924286228,-2.30469193853337,-0.437967656937624,-1.48318410738674,-1.88171021893589,-2.20075131482705,-3.51105250887706,-3.30302637386046,-3.20773594642135,-3.24278902182574,-6.26171913361718,-9.04712559360284,-9.90743813375832,-8.94553342672265,-7.74037001514322,-6.16464366831068,-7.49165630676953,-6.75683512637713,-4.46460353641631,-4.97113001107613,-2.85063733947607,-1.52203130759634,-3.53332745147932,-3.84235268938441,-2.47953460095807,-2.86532534869316,-1.39468317974697,NA,-2.07254522455958
NA,-3.06237467938734,-3.48533582927384,NA,-3.32075474708446,-3.45353904280265,-4.07334225807318,-5.17761070053243,NA,-7.95442123173123,-7.3046216610289,-7.16075465147843,NA,NA,NA,-3.74893133308554,NA,-2.58516409162772,-2.16620450015778,-4.40240354642786,-1.32098890914268,NA,-1.24054275856669,NA,-2.14630257478316,-1.87225634742135,1.05773381903527,NA,1.56902146263094,1.24619245160302,NA,5.42573228198272,NA,7.66328275011491,8.00476532765622,6.95414250088016,7.72044723931978,5.6526351850382,4.87787261553629,NA,NA,NA,NA,1.07390826755749,0.177067250760205,-0.578989267331864,NA,-0.521975980071511,-1.58620530056359,NA
0.352186221663844,3.5001658897525,NA,3.93441037722008,4.11174376040268,3.12165325924096,1.81035194158597,2.5297210808456,2.93036654202997,3.98108912564915,4.40798577331829,4.57248128951189,1.24106201770711,1.86838579242007,0.434515604356473,1.64726381051255,1.48421837118449,1.00763987492722,2.33119631603554,2.07210265773318,3.86655865522947,4.27912926941705,4.68060979579484,3.43450649945229,3.2576407147601,2.40909024514521,NA,-2.57023392919681,-2.87146324705515,-2.95716189685123,-4.89206775589009,-3.54390206036895,-1.87875337052985,NA,0.130518932037891,1.12800164057319,2.24740892497544,1.58366581220407,NA,0.018637899301318,1.05874529410991,-1.36312974074328,-1.13936835138221,-2.5693229865598,-1.52852969741012,-2.66148705188278,-2.27792680739313,-0.919768155527783,-0.144016269007625,0.97922797427397
-3.14884284880549,0.264673034997854,1.1240028264794,NA,1.72189162808462,3.5674626329316,6.32841617801305,3.2990129882249,2.64470333965476,-0.0459399657378292,NA,0.334628407936584,NA,-1.28565106897618,NA,-1.09599275452875,NA,1.29697176487751,0.348472345535244,-0.852047490918104,-0.715727310508606,NA,-0.585954201530259,2.30611150214262,1.94023635150168,1.39986642756323,1.70831302486774,1.20706287186838,0.740420819685136,0.910466690428249,2.27572654813279,2.62661618028255,3.42451362770594,3.69399703726682,4.41546018064803,5.2889072484758,4.6846468406726,3.38114448313368,NA,NA,3.02237409113754,3.67583902779857,1.001832199984,1.063682295033,-1.33358308961308,-0.974423331555023,-0.690371949232558,-0.0702862682818507,-0.0700631791486874,0.718873616850539
NA,-1.52103436784932,-1.94766202131379,-0.891417954504531,-1.5691558504558,1.07980193270125,-0.283856988975156,-3.26434624008947,-1.56739655736126,-1.06227027335243,0.0831873627137019,0.489937275724228,2.27627195077919,1.35922282539431,1.22132497530542,2.44199487817451,1.34054397625878,0.557690377326761,0.0732871937088147,0.753528961167754,1.24625322833335,-0.266550199438774,-1.39085102133443,-2.40906654289747,0.351825506153531,-2.24769105043304,-0.611511401788186,-2.31895579814775,-5.80553126377824,-4.99838503471277,-1.23593008574215,-0.00259873035196384,-1.88098532588937,-2.39383587883302,-3.84981921747862,-1.60136082859409,-0.659635676852529,-0.78648904699301,0.285856680319099,0.736356357855811,1.12732566395652,-0.637616275037877,0.618628543140248,NA,-1.55061991730075,-1.58260213397841,-0.32697264593003,1.20209178325613,1.01002730999685,1.93498036091174
NA,1.76625359991388,-0.729364443586546,-0.393216138437976,1.08247737685446,2.07715871411608,3.69555722509618,5.12883689852771,4.6725360630803,NA,4.08401261098507,NA,-0.720928699560062,-1.5502690195512,-1.47307778132565,-3.29664164834929,NA,-3.02548486318968,NA,-5.39191620107391,NA,-4.32800909092238,-7.4636764186688,-6.65506060899646,NA,-6.65372635369386,-5.97169256592954,NA,-3.01182595580113,-2.57738156394718,-0.438378691230699,0.338985250640377,-0.0840440734190474,NA,-1.33974840363138,-3.02371659674369,NA,-1.76557662471477,-0.159790154992945,1.34406424548563,3.66173771817604,NA,3.52776567556652,NA,1.49780073098612,1.56230724274088,2.4570964438716,0.599044451725026,NA,-0.827456555422655
2.68355134262581,4.27544552456101,NA,4.22118062159168,7.09879882626364,8.89193611455991,9.69212650839906,NA,10.7033744108013,NA,NA,10.5406903920987,9.36929447000172,8.34529705159953,8.45715619427014,7.4762099115214,7.77394557535733,NA,NA,5.0234931850691,5.22437676732324,5.04038369232229,NA,2.43983519491896,NA,1.09804322248541,NA,-1.73935063149042,-1.52027230733567,-1.58371254666595,-3.89291791889471,-2.40647438961952,-1.95305057126453,NA,-3.13290935149518,-1.6170495441166,NA,-1.09443189627992,-2.43591203494335,-1.41127579551952,2.61060972096537,0.400392721492216,0.234408390494253,-3.09701199502271,-0.242283990696096,-1.97873676804115,-1.5542444074789,-1.39550113788274,NA,-1.16830912673997
NA,-2.65915221673267,-2.37141811114125,-2.13689967149001,-1.72913902764291,-2.07895496728041,-2.52416919125871,-2.18547447309236,-3.9482365743237,-1.49950551754366,0.717053868592279,-0.404532891331294,-1.45414269405568,-1.03218340265381,-1.05713546618787,-1.29779893405467,0.79017320760226,2.51599582527751,2.95459663767869,1.29241768902045,1.07036771790604,0.895696899301686,-0.0909833676260731,-0.52504092751586,-2.59770432413563,-2.20281580365669,NA,-3.09582256544392,-1.94247521735882,-2.55877698509506,-4.12601587949228,-2.30830234179554,-3.02800553402942,-4.48610774230566,-1.83320077629447,-1.92559981967284,-4.07872996467176,-3.12677771300512,-1.52378210290393,0.667359615623389,0.916658050234814,-0.595614871460542,-2.71708571090095,-1.60843953943956,-3.47318213471491,-1.97913252288984,-1.9848980474938,-3.44132320457139,-1.45122336569968,-0.178733237259687
-0.993422989452491,-0.0228223711739611,-1.07240708100232,-0.373370118491498,-1.58166027281606,NA,-1.38187251930778,-0.25753635201282,0.957102871118224,1.55257897065341,1.15328355143111,2.34014192154569,2.91479545248518,1.3817970329711,1.43176964262101,1.87807725182245,3.15946256912846,NA,3.43733684888578,3.41367169579512,5.9340345423064,4.9897306979719,3.8137278086502,NA,3.51035927847184,3.831943499451,3.75574801680356,2.80684574786891,0.531631403470394,1.57949093528403,3.44660163691268,2.48691397176816,2.6628990845068,3.40888321680582,2.33258897429035,2.71070023601278,2.78071488201953,NA,NA,0.956910015303021,1.49639616245437,1.57602456438486,2.94127141486659,2.88606485503803,2.32713330521214,-1.4615963909164,-2.44128099829862,-1.21287190197258,0.881342998606767,-0.0062507005451991
1.86683949051364,NA,1.64315502076537,NA,NA,6.18718536185402,5.47997795711716,2.81939470921539,4.2574791090609,4.04926472628124,NA,0.977115549667019,-0.000144785591485598,0.822799884326948,1.34962172684509,1.0249665284349,NA,4.32952056620208,2.9951212100072,5.25987791181748,4.51231865007939,NA,7.4431601138545,6.30421488991593,7.01344233541044,5.54513440195144,6.51395355210186,8.92111000757591,10.8815213974465,8.91515592080986,11.5715404563632,NA,7.75606629549461,7.78775062964729,7.74287537566039,7.97637631960502,7.65404657499673,NA,4.74362029714798,NA,0.766689831977734,0.545688362272647,NA,0.857693175739629,NA,-0.31700911288045,-0.00909205995422689,0.863116775618248,-0.228754196248369,NA
-0.144606387977827,-1.41663465159183,0.247819597228564,-0.917972741892789,0.622606045848811,2.79126355651651,4.40967890115053,6.22056397346552,4.67221699987369,5.22299282813571,NA,6.59223628545179,5.62387395627073,3.65846984613789,3.41330119798027,2.62568724574918,3.31233668475672,3.93864018423988,3.62912522495926,3.67988206946012,1.55920251516532,3.17374993737522,1.16609124715955,1.88660368437067,1.82533921334513,1.96339362406365,NA,3.66571161618447,3.3422107982169,1.95928148375938,0.750613216655645,1.06046119782355,1.40794941103679,2.55313580437197,0.259057773555365,1.05841724196143,NA,NA,0.763795758157214,1.30276944736866,3.20384489819891,1.8497701195165,0.247718005741825,-1.23876910754407,NA,0.272334147730727,-1.04262280962996,-2.93680892382677,-0.748561666100456,-0.0502950576400854
-0.677784668499197,-0.580202768466815,-0.971901283451704,1.07159218586237,0.566611849271444,-0.607005323072803,-0.681629288092476,0.286355084197116,NA,2.00568950054623,0.771335995072666,1.0383118727179,0.752317872023255,1.2518030505898,1.58752486367985,NA,3.93463517546043,NA,4.49773285986455,1.72908641163172,1.46054855349531,0.0274271062958696,0.51131838184778,0.750383257580059,NA,NA,0.72400614887243,-1.19112838545103,-1.63030044597381,-0.428982762294396,0.0481867928375316,3.66551562038556,3.25532715538964,NA,3.87602281413517,1.07381246771472,3.2617908092483,6.53017148577233,4.35194427889218,3.6773566923832,NA,4.65420206253004,6.04574324469845,NA,4.30380177928407,4.28532101297923,NA,NA,1.39533774658325,0.756677371352311
NA,-0.362166762027765,-1.56120136785692,-4.02631228900874,-2.98763345470829,-3.20436265070772,-2.88962095496016,-2.89093495945459,NA,NA,-3.49008981874417,NA,-3.28768291342565,-2.82458923089696,NA,NA,-6.79279225362029,-5.26447923963081,-7.32464991008099,-6.59559708031173,-5.53066278339871,-6.86248671637903,-6.74381741116645,-7.4787119091495,NA,-7.70306078571889,-7.20819375339399,NA,-7.06319215046897,-5.18613317144523,NA,-5.00787125390171,NA,NA,-3.39720067065176,-1.55241547329439,NA,1.09895418906728,1.17379988006571,1.90667612191081,1.53875513510212,NA,NA,NA,-4.92106323733705,-4.73300927615128,NA,-3.38570296510744,-2.46800976102261,-1.50542387615753
NA,-0.902930235990935,NA,-1.24271891044173,NA,-4.72065215327222,-4.5392881591513,NA,-6.09086270933508,-4.58268917233505,-3.46222718737609,-5.48564505501741,NA,-9.45050076142443,-6.1431456251697,-4.3713123365712,-4.1162803534331,-4.94979783160053,-3.77901954718089,NA,-3.95814880627659,-4.23753030203421,NA,-3.16427024704604,-3.60543393225388,-2.17348879098022,-2.22968419150011,-1.33524850279266,-1.19090970969516,-4.20342971904877,-3.00065189625116,-3.91305796605529,-7.59372990304526,-5.26258827083567,-6.99422520089969,-8.29084870360132,-9.12854927050051,-7.83130391751327,-7.16023945340787,-4.7034404903012,-4.43864622494116,NA,-2.99780151011234,-1.18708758282557,-0.414124520819635,0.0955276863537712,-0.903844517492945,-3.28722905923442,NA,-1.61629588930123
NA,0.716641828347536,NA,1.03226580278084,1.71103781477265,0.82452200305128,-0.596165395280694,NA,-2.45787406556283,-4.03816454653314,-4.10430151489776,-5.32880729114932,-4.03415274961184,-4.79496358178003,-6.70582013778,-7.55027542363264,-6.09948593260974,-3.66790081546523,NA,NA,-2.51790286378342,-2.25003189829718,-4.71482371670154,-4.5291152546167,NA,-7.74606469801188,NA,-7.12116329103556,-6.57502657468345,-9.14617241680918,-8.65293938674717,-10.8288540003517,-8.6424517785599,-9.57772282761913,-9.78943572897395,-9.52549048529682,-8.73449755520898,-7.51686708694724,-5.69166137550756,-4.18002459748645,-3.02172849478457,NA,-2.88484863418932,-1.69350668374025,-1.22665067500435,NA,0.516271460001951,-1.45235389988004,NA,-3.57353595153963
NA,-0.294654269795802,NA,-0.407198743725043,NA,1.17568375552174,2.93541675230681,0.96679070212787,0.689215932490525,-0.0226899382613539,-0.607746108283096,-1.89294983554068,-3.30717684957568,-5.06180398836946,-5.13150038353085,-1.98537196958329,-1.32272324696155,-1.99641346340602,NA,-2.02543855906959,-1.87147860928083,-1.18148733449861,-1.57898711698151,-1.39396897914539,-3.08268259259552,-3.51270506551785,-1.3079027954285,-1.95054826645404,-2.93906769272975,-2.62949263256472,-1.92277330370383,-5.01821514600537,-5.58953987801772,-7.29400121843765,-6.51709662914662,-3.29811448898415,-4.00173355360644,-1.76769002140602,-1.86227010172939,-2.75171165848904,-0.331102230247422,-1.88461304189258,-1.11585856945456,0.334454156299652,0.141416377858172,0.260620190288109,1.20252691597492,1.14225665552176,NA,-0.820241063568498
-0.51831739721182,0.271798274830322,-1.92637804404579,0.996137966803317,1.76918258896226,2.35646451110721,1.55857688485953,0.228539341099459,NA,2.29772568163289,2.68341499317361,1.31099220352527,-1.19154392632297,-2.35557278123351,0.530046355025159,1.47861991779463,3.78649592001352,NA,5.12012361860745,4.18532427679886,4.74466054867239,4.09978062778976,3.13306486750223,2.52430223244811,0.590641875497526,1.67390000557736,0.777700955099692,2.46555723890566,1.0861335299822,-0.00978339290059595,1.45918711316269,1.12854968742642,1.30997542972941,2.30122913094431,2.6055049105359,2.75238309694095,2.27188489478479,3.47956796433736,5.19358058904258,3.03251832773679,NA,0.488895654794131,4.29749853148783,NA,2.88901701160264,-0.256491665388147,0.302987771109702,1.19440020521484,1.66965698184598,NA
-1.93317939881763,-0.261787082300676,-1.86920157695679,-3.30653078757966,-2.79569097554887,NA,-2.41089254413544,0.219122613152396,1.18652307258863,-0.639467659799098,0.929538611914783,2.20080303312255,5.41122588648181,3.86573158074601,5.88200641315932,7.81334547709981,8.8204981506344,NA,8.15334631039526,NA,7.01164573228547,7.95360546139645,7.96283038813395,6.45565390138442,4.93446536322824,5.62790086339018,NA,5.20694095002708,NA,NA,3.06581873906942,NA,2.27660477210474,0.851869889982279,1.40242305825167,-0.267764810466385,0.172135621663683,NA,NA,-0.95784709905321,1.36196469242025,0.185122621801847,1.04032787816175,-0.722049300642857,NA,-1.12700517354862,-2.83178474871465,-2.181354321027,-2.62337604682676,-1.91107244758959
2.53708260392964,1.0492272805933,2.55756331292367,3.37726844503254,3.00931199627305,2.41242128959577,4.32842609602359,5.40296648283783,5.2282040508606,NA,3.6997451468353,3.5174773642356,4.20412154052884,3.05773283539896,4.33883035844218,3.97619634349306,3.30903498787807,NA,2.64787323972488,1.85599046545273,0.869620521861287,2.78997934874345,1.3152154628357,-0.225357603485188,-0.525882215210132,0.313996084266966,-0.90974311153346,0.805024183593433,-0.474935223776946,0.646358168912604,0.818247303230486,-0.200410223206396,3.4548601865371,4.47778182517309,3.50385350261053,4.22157513602857,NA,4.43501258462713,2.34977919462959,1.49774819922886,3.27394856528794,1.65498882472416,2.76059230403604,-0.0257830491181568,1.03269276364779,0.292939676159918,-0.121939739132686,NA,1.80821440848449,0.696974860036262
0.436000836972388,1.62313551759681,3.39263474078072,2.56373222783781,NA,-0.11513105100075,-0.520249014283085,-2.04609927172664,NA,-3.56042279992747,-4.3080937197477,-3.57192597074323,NA,-2.58430233526388,NA,-3.87503603608503,NA,-3.46658809264264,-2.57335438810479,-2.55636548333002,-2.25084447926721,-0.214047144957771,-1.43211950100119,-1.71657348470226,-0.143424732728323,1.69587522612535,2.74424255218404,2.55556713706459,4.36925800726888,4.11456908358369,NA,NA,3.28525383800061,2.42351973339344,2.41418537736802,2.4320748565674,2.55802714061913,1.77515972800721,1.82417149950463,NA,1.25456461977238,NA,NA,2.60482117430642,1.57985905369597,2.65281933321264,3.03416856985246,4.48043724671475,2.67371155405829,NA
-0.192518557597514,-0.735795950752342,-2.40321743878968,-3.09537454049141,-0.799833446724469,-0.714823554017382,-0.744860960439383,-0.662929032026703,-1.78293490973416,-0.0944074683184834,0.0120849477430032,0.745675567208011,2.13920404661247,5.06487446024145,4.81577377795389,4.84867699005225,6.4150045679594,5.01918913349354,4.14739408906989,2.10379954973252,2.00131340923333,2.24504615190465,1.56347857740934,-1.3177363044693,-0.868199033254182,-0.368629956094974,1.10085041443072,1.0392928506242,NA,NA,0.798216576382132,1.07036237906558,0.817963160457467,-0.915476642425614,-1.33270418767306,-2.47689552296006,-2.98175434901255,-3.02118942148573,-1.00167151029671,-2.5299507541279,0.695519686848453,0.260803658569278,-1.35332383355833,-2.71020645671406,-1.57504121638535,-2.84616769445526,-2.25779852833169,-2.19980809875965,-2.62763196716894,-1.40049697296478
-0.598561455307649,0.726722037264474,1.99542880331279,-0.0598308493892271,NA,1.11767651162013,2.59517790928807,1.98570248786919,1.50765702891223,NA,NA,1.47502009810653,0.00589527727191097,0.886467898837234,0.461786240727687,-0.268635666558808,NA,-3.09599370603452,-3.94199688247959,-1.63626558711933,-1.46475230243142,0.596238493484386,0.134432877336839,-2.63759482375556,-2.12345021099086,-0.530948806635998,1.2062455558767,2.00987689021124,4.79705231204026,3.65411516686796,2.74970703347065,3.51408932101585,NA,1.85023418393042,0.883554303291134,-0.173694861539027,NA,0.66264285166567,1.15611321593094,0.254531822522128,-1.00903815773222,-1.52901084817731,-2.56906872346533,-1.73235995947269,NA,-2.15190262074161,-1.31895891664541,-1.05560135939583,-2.67385454893022,-0.520014436395159
NA,-0.803513398125364,-1.37603471847537,-4.04373387381841,-4.71705963074603,-5.84947183624751,-3.33820812947018,NA,NA,NA,-5.94368071482166,NA,-6.26495556045011,-8.34054401242592,NA,NA,-6.45647335424445,-7.75247391281878,NA,-9.63220362646264,-8.59587207477204,-8.0283258130986,-7.92210468141565,-7.18426455889751,-7.35378469725392,NA,-9.22157780293197,NA,-7.32755814735892,-8.39562603864262,-7.4003726947009,-11.2716469274861,-9.35454768393188,-9.25328413153994,-8.55233251628325,-7.97314913156046,-7.7933668189149,-7.59649370667446,-5.24338725145427,-2.54290807408863,NA,NA,-1.15682539746151,-1.5604778503797,-2.0673854039058,-3.36681993044793,-4.33245136667018,-3.50375626497061,NA,0.69967459576975
0.0200423262197849,0.82800389937408,2.01703656625748,NA,3.50755941624126,1.77322336722653,0.121394275812846,-0.0314575157658963,NA,NA,1.17139039458214,-0.0840320519452634,NA,-0.829769053714212,NA,2.58314003255132,2.25429813283309,1.50548222562089,2.11896458834533,3.15218579130625,4.41128182273342,NA,3.32069189501951,2.34281074022789,1.32319758124064,3.09514723305577,1.69445008782546,3.47118628680682,5.50577025985859,5.0023093539038,7.48246156047529,7.01194743733688,4.4771451401399,5.02501240039598,7.6417896288722,NA,7.01420470289622,7.81092988672474,6.3035475876291,NA,5.41496558864691,4.19899519967884,NA,2.64758996303689,2.06426045431198,-0.361044041325371,NA,0.141727975347795,-0.301534253890874,NA
NA,0.243802270264383,NA,0.359144880707268,-0.191417847433488,-1.11349022826986,-1.46570148863367,NA,-1.21553504481874,-2.63590904881254,-3.30940857746277,NA,0.155544116410522,0.292547671726927,0.572740685603185,0.851429587849078,0.0498898335795055,0.979609159571248,-1.56830339457581,-1.74768079645386,-3.00918101949397,-4.74185642815429,-4.8735230320529,-4.65605812383094,NA,NA,-2.84643908111982,-3.67105230787105,-3.34344961334248,-3.05285565099092,-4.67176793771918,-3.16389249362619,-6.04861930661835,NA,-2.75937489267957,-3.26171589991725,-2.47625959843536,-1.54764879753187,-2.43003123819257,-0.405634995348103,-0.260687370101981,1.20530676723093,1.661222682233,1.54728587207489,3.31678633442022,3.57258628538521,1.76681520451179,NA,NA,-1.8116162662419
-0.73911280079224,NA,1.67367511537246,2.51464623859641,4.71122916695931,6.41298258533052,6.99401271934908,9.13559049454259,8.42717750019976,9.49295348710121,NA,9.77220350337377,9.81429291215763,9.75778022154848,11.765928813695,10.5592025899419,8.95866807206123,6.87337347095999,NA,7.90497522730535,7.74517985049106,NA,8.65709216922435,8.14640757546298,7.70018419267472,6.53854160351852,7.85936265141753,7.87026025071625,NA,NA,7.96566910784977,NA,6.57748954957028,5.03541282986337,NA,1.29056698860785,2.31330751223852,NA,NA,3.26196348847772,2.43072500503105,-0.354819866326375,-0.46110194013764,2.52283930877787,NA,-0.694287914555953,-0.267623469625413,-1.84937129194284,-0.0039107816986763,-0.430850054964363
NA,1.10409394704929,NA,1.08325798426267,NA,0.307139388847739,-1.06119867028854,NA,-0.591803806445357,1.75867561547927,1.13950826511829,NA,-0.0086569541448973,-2.11626922557111,-7.1583195794046,NA,-5.4347166317684,-3.96781397396308,NA,-6.7325923157273,NA,-7.87349273625209,-7.31144856895987,-8.09826662226589,NA,NA,-8.33202468728014,-8.57891887284698,-8.3103247577222,-8.5641083715719,-8.19920081168426,-7.38709278227195,-7.64002645996358,NA,-9.08527798492593,-9.41720367370335,-7.2540904029818,-4.38692004875025,-3.0505932201945,-4.16243116037871,-3.62213889160471,NA,-2.07454720923729,NA,0.535207271636617,NA,-1.16359638721253,-1.92727529365563,NA,-2.44460607818919
NA,-1.02360676640164,NA,-1.92047332700757,-1.24841752803382,-2.4059859564905,-1.10342088950156,0.684647618278533,-0.198223140940575,NA,-0.290919742017385,-2.79514666760516,-0.295173431888031,-4.01035909822264,NA,-1.4753194761064,-1.50490389232483,-3.42879072071936,-5.75252155196531,-5.27129333171522,NA,-5.9415375381998,-6.39070015797563,NA,-3.81589826917752,-4.04328492960174,-3.78020488311456,-4.75242292218254,-4.75666907704596,-5.04553006608606,-5.30399422207524,-5.14984874567271,-2.80260293292522,-2.5252728797064,-2.83093589088307,-3.21297932757243,-2.84457556120207,-2.78128388517218,-1.66145750618464,-2.16396741628303,-2.13898188968082,NA,-0.597416673880166,-1.83494070242585,-1.673277515376,-2.69800431175367,-1.76620794102915,NA,NA,0.933623226709389
NA,-0.745997193099153,-0.461694700492471,-1.10374981875006,NA,-2.57180070541545,-3.63127594267745,NA,NA,-3.82831472606053,-7.02949809809917,-7.74032269902635,-6.51081481025527,NA,-8.37856028675186,-8.24223796433253,NA,-8.26714293157596,-8.3245058724696,-9.61726878360169,-8.96627388243926,-9.63521332223398,-8.378367065321,-7.04882659633706,NA,-2.65343265315507,-4.30856318183164,-4.63453629642121,-6.25165010451617,-5.66477763349204,-5.59001272430541,-3.72863442991581,-4.91190562171149,-5.23248089217075,-6.76257820081214,-6.16828843457168,-4.70131138258432,-4.72352619983614,-4.69689616434357,-4.48311647771915,-5.7839672184571,NA,-5.42514746355385,-4.63334593543986,-2.23151496447821,-2.35788277842171,-1.34074532907084,-1.67602929441141,NA,-1.10676572123358
NA,0.187009140889815,0.534271868957187,0.60458858967278,0.191206268072446,-2.00900921799273,NA,-0.319777172277739,NA,-2.58975025801958,-1.31424078268554,-3.41588129797373,-3.57234278170333,-4.85659346664956,NA,-3.83611909947492,-3.11221711887075,-2.31823281929549,-1.65810511572382,-2.10611035365043,-2.62518361212628,-2.41912395652917,-2.62527558571942,0.473469152718222,2.55346079660139,1.12754436573505,-0.0971510649572754,-1.14278718197369,-2.63993876689236,-0.671146320331688,-0.387264628967294,-1.81551568089453,0.266564491625537,-1.01614967220655,-1.04844083066454,-0.0613967554006175,-0.329534642371587,0.480484360396433,1.21166774212542,0.90697669471976,1.49288094111005,NA,0.431749577745466,-1.94743941963506,-2.28175612977444,-1.22772559139981,-1.48117247846404,-0.509905943898271,-0.68521408762783,-1.32707542148684
-1.73492329363684,-0.161248048341273,-0.802632860762345,0.449139309504066,-0.640467742950727,NA,-0.368966221434752,1.64126947750741,2.61603854610987,3.6720648510789,2.98190254581561,3.0617123867729,3.32680924326571,2.07948659829741,2.459389315275,4.01031491558793,4.19633429235199,NA,3.75017053593449,4.67777372138432,5.53113184941035,5.3418875185861,4.68248008412035,5.69579413443003,4.90318920732152,2.36852001858284,2.38009679140512,4.42589187477656,2.30125528036022,2.00311105969413,1.86613316767278,NA,2.70814825731935,0.276818639641078,0.946218170306364,1.31287966276539,2.32274293960916,1.98220490095752,2.08470010562977,3.26551003550213,NA,2.18945551860281,2.93441992340944,1.54823878144376,2.91749330034165,3.21487104089755,2.32197874443834,2.82003541663241,2.89601173726622,NA
NA,0.551119581417016,1.75408679338402,1.70329132165584,0.084835736511414,-0.458180281359395,-0.55905987896845,1.4431106754306,1.87264830312734,0.303623701272786,-0.392679800655763,NA,-0.248076504668776,NA,-1.03032369900191,-0.411623566265353,-0.913725218892683,-0.678479594239035,-1.00224317809979,-2.14478306673429,-2.25030842729672,-2.68726062322441,-2.36458080407409,-2.4191789815676,NA,-2.19180478806309,-1.75641213625736,-3.83405798374179,-3.7717506807651,-3.59645470659911,-2.99898568660684,-1.23308802086884,0.368591088467765,-0.841276654174698,-0.560869708238159,0.171426841169654,NA,-1.33479053298525,1.10100000849053,1.33210072665974,1.98475192523924,NA,1.01066328244384,-0.832010367890464,0.710474934026222,1.82084187921512,1.85454060337601,NA,-0.424926933609025,-1.29466479781822
-2.508749161223,-2.01087713622092,0.635517560330719,-0.191429739950139,NA,0.211900456368349,0.564630527528489,0.704570483192803,0.2353779888168,-0.598066927837767,0.275450093907112,-1.40143564724597,-2.08032978831206,-1.58642496749329,-2.69726115699061,-3.8643164131675,NA,-1.58319966662647,-1.50302210893012,0.0205454974520533,0.654994677842691,NA,1.41248859763284,1.24789733874068,2.84244113985197,2.13685312629685,5.49019616483138,5.32146336323265,5.25241891650801,5.42038344686994,NA,NA,NA,2.28301837575892,2.37392465368202,1.98844910575833,4.12156778758561,3.22284019687055,NA,NA,1.74800360006801,1.28827629520695,NA,2.23682319521667,-0.729092042909699,-0.379398616478272,-0.875269255295903,-0.588665404563219,-0.0864622197594732,NA
